"cid","ROUTE_NUMB","AADT","StreetImageryDate","MedianType","SecondaryAttribute","MedianWidth","RoadsideBarrier","MedianNotes","Latitude","Longitude"
2033,395,5350,2023-11-01,"no median",NA,NA,"thrie beam","both sides",40.2091580363144,-120.419195631873
645,395,5350,2023-11-01,"no median",NA,NA,"cable",NA,40.2097876417863,-120.419899373857
3559,395,5350,2023-11-01,"no median",NA,NA,NA,NA,40.2148163556903,-120.425401707623
1966,395,5350,2023-11-01,"no median",NA,NA,NA,NA,40.2164385213208,-120.427207055261
1439,395,5350,2023-11-01,"no median","pull-out",NA,NA,NA,40.2184576710847,-120.429481596299
3471,395,5350,2023-11-01,"no median",NA,NA,NA,NA,40.2264900981395,-120.43829414386
3623,395,5350,2023-11-01,"no median",NA,NA,"cable, short fence","one side only",40.2373006218263,-120.449181080243
1428,89,970,2009-02-01,"no median",NA,NA,NA,"t-junction, no break in median",40.1719731030763,-121.080659909227
242,89,970,2009-01-01,"no median","overpass",NA,"concrete","both sides",40.1730866085602,-121.089029535285
1621,89,970,2009-01-01,"no median",NA,NA,NA,NA,40.1755198142881,-121.096695511089
3372,89,970,2024-08-01,"no median",NA,NA,NA,NA,40.1954366176059,-121.123453476097
2249,89,970,2023-10-01,"no median",NA,NA,NA,NA,40.1978429291079,-121.133933007902
1153,89,970,2023-10-01,"no median",NA,NA,NA,NA,40.2007400474153,-121.148962998643
987,89,970,2023-10-01,"no median",NA,NA,NA,NA,40.2007655063231,-121.149093620674
2315,89,970,2023-10-01,"no median",NA,NA,NA,NA,40.2021569292989,-121.156388421988
3873,89,970,2023-10-01,"no median",NA,NA,NA,NA,40.2028067596243,-121.159877054083
2865,89,970,2023-10-01,"no median",NA,NA,NA,NA,40.2033244237832,-121.16270665219
492,89,970,2023-10-01,"no median",NA,NA,"thrie beam",NA,40.2050353471037,-121.171214268424
3521,89,970,2023-10-01,"no median",NA,NA,NA,NA,40.2084680116894,-121.177000056807
2112,89,1750,2023-10-01,"no median",NA,NA,NA,NA,40.2244826233744,-121.203416828024
3621,89,1750,2023-10-01,"no median",NA,NA,NA,NA,40.2415292988381,-121.225361648421
2161,89,1750,2023-10-01,"no median",NA,NA,NA,NA,40.2417970845678,-121.22560612822
3991,89,1750,2023-10-01,"no median",NA,NA,NA,NA,40.2495886479978,-121.231184743381
1731,89,1750,2023-10-01,"no median",NA,NA,NA,NA,40.2655725037681,-121.243098691152
2166,89,1750,2023-10-01,"no median",NA,NA,NA,NA,40.2755138641735,-121.250968027952
2934,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.1777284709922,-121.081365743934
1724,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.1796461385585,-121.08132858035
2016,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.1816685132913,-121.080316280972
2265,147,1475,2009-01-01,"no median",NA,NA,NA,NA,40.1875114760738,-121.076382238949
1642,147,1475,2009-01-01,"no median",NA,NA,NA,NA,40.1875571526405,-121.076350833724
3236,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.203998173377,-121.068865099145
1186,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.205827163293,-121.067906572031
3981,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.216799905791,-121.069924869237
309,147,1475,2009-02-01,"no median","intersection",NA,NA,"T",40.2195484183249,-121.072856758932
1770,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.2337852609811,-121.076268524173
2092,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.2417591115938,-121.077309701681
1523,147,1475,2009-02-01,"no median",NA,NA,NA,NA,40.2637087640483,-121.085819961922
2250,5,39250,2024-07-01,"vegetative","sparse shrubs/trees","10-20 meters",NA,NA,40.1818784753115,-122.226325215137
3201,5,39250,2024-07-01,"vegetative","grass","10-20 meters",NA,NA,40.192350731601,-122.235166568882
3890,5,39250,2024-07-01,"vegetative","grass","10-20 meters",NA,NA,40.1984967524232,-122.240337515964
1492,5,42000,2024-07-01,"vegetative","grass","20-30 meters",NA,NA,40.2073709089403,-122.246342125589
482,5,42000,2024-07-01,"vegetative, thrie beam","sparse shrubs/trees","40-50 meters",NA,NA,40.2147191677554,-122.249801965888
16,5,40000,2024-07-01,"vegetative","sparse shrubs/trees, grass","30-40 meters","thrie beam, cable",NA,40.2772150289505,-122.272155270949
432,5,40000,2024-02-01,"vegetative","grass","20-30 meters","thrie beam",NA,40.2795273433123,-122.272991423715
2955,5,40000,2024-07-01,"vegetative, gravel","grass","10-20 meters","thrie beam","one side",40.2808428877891,-122.273516592717
1719,5,40000,2024-07-01,"vegetative, gravel","grass","10-20 meters","thrie beam",NA,40.2811402279392,-122.273671795017
1559,5,40000,2024-07-01,"gravel",NA,"20-30 meters",NA,NA,40.2882576415769,-122.278706654888
1566,5,39500,2024-07-01,"gravel","On/off ramp","10-20 meters",NA,NA,40.29478115013,-122.279310712419
2210,5,39500,2024-07-01,"vegetative","grass","10-20 meters",NA,"on/off ramp",40.295302710152,-122.27934579857
3464,5,39500,2024-07-01,"no median",NA,NA,NA,NA,40.3023599861245,-122.279801375333
1967,5,39500,2024-07-01,"gravel",NA,"10-20 meters","cable",NA,40.3131309747147,-122.280477970382
17,5,40000,2024-07-01,"vegetative","sparse shrubs/trees, grass","30-40 meters",NA,NA,40.3402876523533,-122.282223340435
2156,5,40000,2024-07-01,"vegetative","sparse shrubs/trees",">50 meters","thrie beam","one side",40.3431742180158,-122.282472694559
586,5,40000,2024-07-01,"vegetative","dense shrubs/trees",">50 meters","thrie beam",NA,40.347362312221,-122.282794258848
3573,5,40000,2024-07-01,"vegetative","grass","10-20 meters",NA,NA,40.3652819838765,-122.284141055665
3653,5,44000,2024-07-01,"concrete",NA,"<10 meters",NA,NA,40.3709518001855,-122.284517293338
2977,5,44000,2024-07-01,"concrete",NA,NA,"thrie beam","both sides",40.3731451738108,-122.284564326982
1107,5,44000,2024-07-01,"concrete",NA,NA,"thrie beam",NA,40.3732152993467,-122.284565780286
844,5,44000,2024-07-01,"concrete",NA,NA,"concrete",NA,40.3756948273544,-122.284653906652
663,5,44000,2024-07-01,"temp concrete",NA,NA,"tall fence",NA,40.384620205658,-122.285254422653
1364,5,44000,2024-07-01,"gravel, thrie beam","On/off ramp","10-20 meters",NA,NA,40.3871596527958,-122.28535548217
3164,5,51000,2024-07-01,"vegetative, cable","grass","<10 meters",NA,NA,40.4068282998862,-122.281026753782
691,5,51000,2024-07-01,"concrete",NA,"10-20 meters","cable",NA,40.416659253222,-122.281837524982
3667,5,51000,2024-07-01,"concrete",NA,"<10 meters",NA,NA,40.4211983186476,-122.282509276282
3128,5,51000,2024-07-01,"concrete",NA,NA,NA,NA,40.427078016937,-122.283467196354
352,5,51000,2023-12-01,"concrete, vegetative","On/off ramp","<10 meters","tall fence",NA,40.4272031513045,-122.283503438133
960,5,51000,2024-07-01,"concrete",NA,NA,NA,NA,40.4298355038055,-122.284387483396
692,5,39250,2024-07-01,"gravel",NA,"<10 meters",NA,NA,40.1851512350415,-122.228761759148
89,5,39250,2024-07-01,"vegetative, gravel","grass","10-20 meters","thrie beam","both sides",40.1889461123732,-122.231928003175
3784,5,39250,2024-07-01,"vegetative","grass","10-20 meters","thrie beam",NA,40.1892948128054,-122.232218236882
3695,36,19600,2024-08-01,"no median","pull-out, overpass",NA,NA,NA,40.1815719935527,-122.223013895175
3893,36,19600,2024-08-01,"no median",NA,NA,NA,NA,40.1845464436635,-122.216273346937
3943,36,13400,2024-08-01,"no median",NA,NA,NA,NA,40.1856669188932,-122.192339942035
765,36,13400,2023-12-01,"no median",NA,NA,NA,"hedge on roadside",40.1856519577717,-122.190815531811
2863,36,19600,2024-08-01,"no median",NA,NA,NA,NA,40.1851965401883,-122.215078012141
1435,36,1825,2023-11-01,"no median",NA,NA,"other fence","residential area",40.1898060009462,-122.1856394514
3626,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.1929840476757,-122.185229126723
654,36,1825,2023-08-01,"no median",NA,NA,"cable",NA,40.1979693459086,-122.184651449904
338,36,1825,2023-10-01,"no median",NA,NA,NA,NA,40.2184504468307,-122.175195239569
7,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.2298238247098,-122.165687022338
1011,36,1825,2023-08-01,"no median",NA,NA,"cable",NA,40.2369473807171,-122.159444566314
2980,36,1825,2023-08-01,"no median",NA,NA,NA,NA,40.2466233026234,-122.150890111589
2182,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.2485690263396,-122.149175974991
87,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.259536346825,-122.139553625699
3382,36,1825,2023-10-01,"no median",NA,NA,NA,NA,40.266098135021,-122.133781711157
612,36,1825,2023-08-01,"no median",NA,NA,"cable",NA,40.2801052089882,-122.120749574233
1591,36,1825,2023-11-01,"no median",NA,NA,"cable",NA,40.2834720701799,-122.117528005713
3304,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.2871560188353,-122.114505583066
2295,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.291579639189,-122.111446915043
1243,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.2944912149976,-122.109418952822
1295,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.2973574281029,-122.107450475359
754,36,1825,2023-11-01,"no median",NA,NA,"cable",NA,40.2973709332221,-122.107441476743
648,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.3006231578325,-122.104088402158
2113,36,1825,2021-04-01,"no median",NA,NA,NA,NA,40.3006576792086,-122.103999633676
2108,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.3011165187124,-122.100459501904
3275,36,1825,2023-08-01,"no median",NA,NA,"cable","one side",40.3106107101162,-122.073164898841
2179,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.3142540471866,-122.069886537234
2809,36,1825,2023-11-01,"no median",NA,NA,NA,NA,40.3150031977394,-122.067815335609
376,36,1300,2023-08-01,"no median",NA,NA,NA,NA,40.3158404530745,-122.045956947255
3373,36,1300,2023-08-01,"no median",NA,NA,NA,NA,40.3158582452618,-122.042347201662
1813,36,1300,2023-08-01,"no median",NA,NA,"thrie beam, cable",NA,40.3135575636307,-122.026219833878
1928,36,1300,2022-09-01,"no median",NA,NA,"cable",NA,40.3129912713301,-122.024491975424
2251,36,1300,2023-08-01,"no median",NA,NA,"cable","at least one side, can't see the other due to berm",40.3113639489871,-122.012560772362
3590,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3113780980208,-121.991919323218
739,36,1350,2023-11-01,"no median",NA,NA,"thrie beam",NA,40.3091931474459,-121.987670426749
1516,36,1350,2023-08-01,"no median",NA,NA,NA,NA,40.3155692328339,-121.977650408939
3630,36,1350,2023-08-01,"no median",NA,NA,NA,NA,40.3162253017563,-121.97675687493
3657,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3178428457708,-121.964302825815
225,36,1350,2023-08-01,"no median",NA,NA,NA,NA,40.3187488947457,-121.961978327438
1650,36,1350,2023-08-01,"no median",NA,NA,"cable",NA,40.3265152420848,-121.936719802976
2075,36,1350,2023-10-01,"no median",NA,NA,"short fence, cable",NA,40.3308973973971,-121.928813414108
3852,36,1350,2023-08-01,"no median",NA,NA,NA,NA,40.3319604392229,-121.927049849871
496,36,1350,2023-10-01,"no median","intersection",NA,NA,"T-junction, no break in median",40.3333159118,-121.924788821147
423,36,1350,2023-11-01,"no median",NA,NA,"cable",NA,40.3421506771121,-121.900028391597
67,36,1350,2023-08-01,"no median",NA,NA,"cable","both sides",40.3461639898763,-121.884299606941
3723,36,1350,2023-08-01,"no median",NA,NA,NA,NA,40.3464780394301,-121.882227111192
1110,36,1350,2023-08-01,"no median",NA,NA,"cable",NA,40.3467743489571,-121.880148734776
932,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3467739136852,-121.870785772445
477,36,1350,2023-08-01,"no median",NA,NA,"rocks",NA,40.3474773885707,-121.8519789088
211,36,1350,2023-08-01,"no median",NA,NA,NA,NA,40.3476172799136,-121.85141687389
3272,36,1350,2023-08-01,"no median",NA,NA,NA,NA,40.3462743951472,-121.846875774198
503,36,1350,2023-08-01,"no median",NA,NA,"rocks",NA,40.3442680993933,-121.845549541278
1114,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3409392867188,-121.843429875189
667,36,1350,2023-08-01,"no median",NA,NA,"cable",NA,40.3491487390231,-121.82209601372
3571,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3546264547471,-121.814563080022
318,36,1350,2023-11-01,"no median",NA,NA,"thrie beam","one side",40.3574865110937,-121.79866847477
1807,36,1350,2023-11-01,"no median",NA,NA,"thrie beam",NA,40.3573751597359,-121.796745702652
3900,36,1350,2023-11-01,"no median",NA,NA,"thrie beam","both sides",40.3536208544189,-121.78605459994
3835,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3505481111065,-121.778059279812
3459,36,1350,2024-08-01,"no median",NA,NA,NA,NA,40.3476768213283,-121.767186603079
3531,36,1350,2023-10-01,"no median",NA,NA,NA,NA,40.3459954344418,-121.760810120191
1616,36,1350,2023-11-01,"no median",NA,NA,"cable",NA,40.345348479249,-121.75753367414
3673,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3450070732179,-121.747398097045
2815,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3449867512376,-121.746722048784
3914,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3448885542634,-121.743748961146
1502,36,1350,2023-11-01,"no median","pull-out",NA,NA,NA,40.3461211380801,-121.731779405595
2967,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3464652582651,-121.730938087123
717,36,1350,2023-11-01,"no median",NA,NA,"thrie beam",NA,40.3448722603466,-121.725370137922
3175,36,1350,2023-11-01,"no median",NA,NA,"thrie beam","one side",40.3441546571118,-121.7186917823
2234,36,1350,2023-11-01,"no median",NA,NA,"thrie beam","one side",40.3441167425937,-121.718315998784
3195,36,1350,2023-08-01,"no median",NA,NA,"thrie beam, rocks","one on each side",40.345441087836,-121.707352270191
1292,36,1350,2023-11-01,"no median",NA,NA,"rocks, thrie beam",NA,40.3452477228042,-121.706584140346
1668,36,1350,2023-11-01,"no median",NA,NA,"thrie beam","roadside steep hill may be confounding",40.3477079198847,-121.697659446426
3494,36,1350,2023-08-01,"no median",NA,NA,NA,NA,40.3462165453573,-121.679228570442
3497,36,1350,2023-10-01,"no median",NA,NA,NA,NA,40.3437399914075,-121.649335414098
3568,36,1350,2023-10-01,"no median",NA,NA,NA,NA,40.3454384923926,-121.642924792046
1596,36,1350,2023-10-01,"no median",NA,NA,NA,NA,40.3494679192091,-121.637661588012
2158,36,1350,2023-08-01,"no median",NA,NA,"short fence","one side",40.3497251343076,-121.624939282822
2191,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3451540476212,-121.610234681186
1402,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3449780547934,-121.60949669032
2820,36,1350,2023-11-01,"no median",NA,NA,NA,NA,40.3461392720099,-121.600956711983
1514,36,1100,2023-11-01,"no median",NA,NA,"cable",NA,40.3496371419406,-121.58740317062
162,36,1100,2023-11-01,"no median",NA,NA,NA,NA,40.3521633321721,-121.582176399921
223,36,1100,2023-11-01,"no median",NA,NA,NA,NA,40.3573810422014,-121.573015817426
1371,36,1100,2023-10-01,"no median",NA,NA,NA,NA,40.3602545272247,-121.555018944369
2110,36,1100,2023-11-01,"no median",NA,NA,NA,NA,40.3634830322162,-121.548340900812
1913,36,8500,2024-08-01,"no median","intersection",NA,NA,"urban area, 4-way junction, no break in median",40.1784678153375,-122.235896691579
3416,36,13600,2024-01-01,"no median",NA,NA,NA,NA,40.1958347879452,-122.241180514369
1547,36,13600,2024-01-01,"no median",NA,NA,NA,NA,40.1910773662275,-122.239485036006
961,36,8500,2023-12-01,"no median","intersection",NA,NA,"4-way junction, no break in median, urban area",40.1801911448055,-122.237241568344
3960,36,11400,2023-12-01,"no median",NA,NA,NA,NA,40.1766409226405,-122.234191067963
2223,5,42000,2024-07-01,"vegetative","grass","20-30 meters",NA,NA,40.2071773298699,-122.245800428847
148,5,42000,2024-07-01,"vegetative","grass","20-30 meters",NA,NA,40.2073363488934,-122.245863942567
3258,5,41500,2024-07-01,"vegetative","grass","10-20 meters",NA,NA,40.2220356130532,-122.252897492625
1464,5,41500,2024-07-01,"vegetative","grass, On/off ramp","10-20 meters","thrie beam",NA,40.2222534225575,-122.253002288825
3241,5,41500,2024-07-01,"vegetative","grass","10-20 meters","thrie beam","one side",40.222596754037,-122.253167476298
1739,5,41500,2024-07-01,"vegetative","On/off ramp, grass","20-30 meters",NA,NA,40.2342912690269,-122.255510356817
1181,5,40000,2018-11-01,"vegetative","grass, On/off ramp","10-20 meters",NA,NA,40.2389191011357,-122.257074121374
3169,5,40000,2018-11-01,"vegetative","dense shrubs/trees","20-30 meters",NA,NA,40.251866905933,-122.261573989848
3660,5,40000,2018-11-01,"vegetative","grass","30-40 meters",NA,NA,40.261586614031,-122.265261078036
2055,5,40000,2024-07-01,"vegetative","sparse shrubs/trees","40-50 meters","cable",NA,40.2641723079057,-122.266243983073
783,5,40000,2018-11-01,"vegetative","grass",">50 meters","cable",NA,40.2711325173519,-122.268884225327
2825,5,40000,2018-11-01,"vegetative","sparse shrubs/trees",">50 meters",NA,NA,40.2746377095627,-122.270291640946
360,5,40000,2018-11-01,"vegetative","sparse shrubs/trees",">50 meters",NA,NA,40.2749386703834,-122.270426904378
1182,5,40000,2024-07-01,"vegetative","grass","20-30 meters","thrie beam",NA,40.2825087442832,-122.273983146605
3632,5,40000,2024-07-01,"vegetative","grass","10-20 meters",NA,NA,40.2877038399603,-122.277987631624
1258,5,40000,2024-07-01,"vegetative","On/off ramp","20-30 meters",NA,NA,40.2878335779573,-122.278047284555
1296,5,39500,2018-11-01,"gravel",NA,"10-20 meters","thrie beam",NA,40.2924630837044,-122.278800430795
2393,5,39500,2024-07-01,"vegetative","grass","20-30 meters",NA,NA,40.3091727139496,-122.279832165422
1479,5,39500,2024-07-01,"gravel",NA,"20-30 meters","cable",NA,40.3101059719131,-122.279893366985
2187,5,39500,2024-07-01,"vegetative","grass","20-30 meters",NA,NA,40.3106350736498,-122.279928063729
3933,5,40000,2018-11-01,"vegetative","grass",NA,"thrie beam","both sides",40.3331772003676,-122.281298528904
2163,5,40000,2018-11-01,"vegetative","sparse shrubs/trees","30-40 meters",NA,NA,40.33889848128,-122.281503577028
955,5,44000,2018-11-01,"concrete",NA,NA,"concrete","median is very tall",40.3787267027752,-122.284692819418
1289,5,44000,2024-07-01,"concrete",NA,NA,"thrie beam",NA,40.3820170181709,-122.284771883316
2281,5,44000,2018-11-01,"concrete",NA,NA,"thrie beam",NA,40.3821150739516,-122.284771883316
1223,5,44000,2018-05-01,"cable, gravel",NA,"10-20 meters","cable",NA,40.3878313402442,-122.285011031034
164,5,44000,2023-12-01,"thrie beam",NA,NA,"thrie beam","one side",40.389597796701,-122.285080383153
428,5,46000,2018-11-01,"cable","grass","10-20 meters","cable",NA,40.3945625688075,-122.284203840934
2221,5,46000,2019-05-01,"vegetative","grass","10-20 meters",NA,NA,40.399118428173,-122.282699562934
2001,5,51000,2019-05-01,"concrete",NA,NA,NA,NA,40.4157717392744,-122.281295168137
1539,5,51000,2018-11-01,"vegetative","grass","10-20 meters",NA,NA,40.4178861155518,-122.281613715201
442,5,51000,2018-11-01,"concrete","grass","10-20 meters",NA,NA,40.419306034446,-122.281811263879
3828,5,51000,2018-11-01,"concrete","grass",NA,NA,NA,40.4290088289943,-122.283742405987
964,5,51000,2024-07-01,"concrete",NA,NA,"thrie beam",NA,40.4331355004031,-122.285202961647
3090,5,41500,2018-11-01,"thrie beam","overpass","<10 meters","thrie beam","both sides",40.4376656436546,-122.28679490556
476,5,51000,2024-07-01,"concrete",NA,NA,"thrie beam",NA,40.4474966554463,-122.289172215725
481,5,43000,2024-07-01,"concrete",NA,NA,"thrie beam",NA,40.4551746875619,-122.294492580668
1829,5,53000,2018-11-01,"vegetative, cable","grass","10-20 meters","cable",NA,40.4600673664159,-122.299290036606
1146,5,53000,2024-02-01,"concrete",NA,NA,"cable",NA,40.46358036744,-122.302725416245
194,5,53000,2024-07-01,"concrete",NA,NA,NA,NA,40.4661635207299,-122.305250815073
703,5,53000,2018-11-01,"thrie beam",NA,NA,"thrie beam",NA,40.4688742122751,-122.307910730895
1348,5,53000,2024-07-01,"concrete",NA,NA,"tall fence",NA,40.4689565946712,-122.307992403726
3360,5,54000,2018-11-01,"no median",NA,NA,"thrie beam","one side",40.4758094376555,-122.314679832608
3437,5,54000,2024-07-01,"concrete",NA,NA,"cable","one side",40.4792956496746,-122.318077762679
3154,5,54000,2018-11-01,"cable, gravel",NA,"<10 meters",NA,NA,40.4822631714083,-122.320984072057
3804,5,54000,2024-07-01,"cable",NA,NA,NA,NA,40.4864583846468,-122.325041964215
91,5,54000,2022-10-01,"vegetative","grass","10-20 meters",NA,NA,40.4944212167658,-122.33045865914
2847,5,56000,2018-11-01,"cable, gravel",NA,"<10 meters",NA,NA,40.5115375222389,-122.341770056643
3282,5,56000,2024-07-01,"vegetative, cable","grass","<10 meters",NA,NA,40.5183963367216,-122.344515995317
2319,5,56000,2024-07-01,"cable","grass",NA,"cable",NA,40.5185494139243,-122.344565280863
507,5,56000,2018-11-01,"cable","grass","10-20 meters","cable",NA,40.5261719515744,-122.346958295889
1046,5,56000,2024-07-01,"cable, vegetative","sparse shrubs/trees","<10 meters","cable",NA,40.5308038720012,-122.348409986931
304,5,56000,2018-11-01,"vegetative, cable","grass","10-20 meters","cable",NA,40.5309698292942,-122.348462706089
1671,5,60000,2024-07-01,"thrie beam, gravel",NA,"10-20 meters","concrete",NA,40.5386923139991,-122.35094510833
3679,5,60000,2018-11-01,"cable",NA,NA,NA,NA,40.5447154379671,-122.352835294413
3858,5,60000,2018-11-01,"cable",NA,NA,NA,NA,40.5492906534409,-122.354281256775
3110,5,60000,2024-07-01,"cable, vegetative",NA,"<10 meters",NA,NA,40.5599695667422,-122.357645766239
1030,5,60000,2024-07-01,"cable, gravel",NA,"<10 meters","tall fence",NA,40.5632630513488,-122.358698970381
1377,5,60000,2018-11-01,"cable, gravel","On/off ramp","10-20 meters",NA,"urban area",40.5687460523885,-122.360202516333
276,395,5350,2023-11-01,"no median",NA,NA,NA,NA,40.2562793423178,-120.466430673337
3822,395,5350,2023-11-01,"no median",NA,NA,"thrie beam","both sides",40.2639022280055,-120.47232067426
1882,395,5350,2023-11-01,"no median",NA,NA,NA,NA,40.2666529888444,-120.474923680983
90,395,5350,2023-11-01,"no median",NA,NA,NA,NA,40.2727164510035,-120.480665836959
22,395,5350,2023-11-01,"no median",NA,NA,NA,NA,40.2771394067583,-120.484562441104
2066,147,1475,2021-04-01,"no median",NA,NA,NA,NA,40.2772588214375,-121.081887654691
675,147,1475,2021-04-01,"no median",NA,NA,NA,NA,40.2831208309616,-121.079734812611
3713,147,1475,2021-04-01,"no median",NA,NA,NA,NA,40.2880591342217,-121.07695607836
3147,147,1475,2021-04-01,"no median",NA,NA,NA,NA,40.2898583745644,-121.075508073639
1116,147,1475,2021-04-01,"no median",NA,NA,"thrie beam","railway intersection",40.2940593668463,-121.067119928742
2094,147,1475,2021-04-01,"no median",NA,NA,NA,NA,40.2940824893155,-121.062339094074
2020,147,1400,2021-04-01,"no median",NA,NA,NA,NA,40.2959465671804,-121.058513954555
3086,147,1400,2021-04-01,"no median","intersection",NA,NA,NA,40.2969498823313,-121.056225824762
165,147,860,2021-04-01,"no median",NA,NA,NA,NA,40.3072754942687,-121.04778914885
3015,36,3525,2023-11-01,"no median","intersection",NA,NA,NA,40.2929287886328,-121.242507555979
487,36,3525,2023-11-01,"no median",NA,NA,NA,NA,40.2930613352125,-121.242404161823
1580,36,3525,2023-11-01,"no median","intersection",NA,NA,"4-way junction, no break in median",40.2947759691357,-121.241048852922
37,36,4550,2023-11-01,"no median",NA,NA,"cable","one side",40.3127019504347,-121.221652216577
240,36,4000,2023-11-01,"no median",NA,NA,"thrie beam","one side",40.3132429888729,-121.212854209254
3955,36,4000,2023-10-01,"no median",NA,NA,"thrie beam","one side",40.3121505877795,-121.197069914845
386,36,4000,2023-11-01,"no median",NA,NA,NA,NA,40.3134965976899,-121.18717868265
1340,36,4000,2023-11-01,"no median",NA,NA,NA,NA,40.3158832940788,-121.178833195296
1018,36,4000,2023-11-01,"no median",NA,NA,NA,NA,40.3115086499043,-121.172009794317
1226,36,4000,2023-11-01,"no median",NA,NA,NA,NA,40.3025269119875,-121.151177881354
2043,36,2000,2023-11-01,"no median",NA,NA,NA,NA,40.3114363111369,-121.123083598429
3309,36,2000,2023-11-01,"no median",NA,NA,NA,NA,40.3127673176576,-121.118693323138
3047,36,2000,2023-11-01,"no median",NA,NA,NA,NA,40.3131649466051,-121.117276270384
1518,36,2000,2023-11-01,"no median",NA,NA,NA,NA,40.3158982956699,-121.10181094392
3157,36,2000,2023-11-01,"no median",NA,NA,NA,NA,40.3145979029709,-121.07197916001
1670,36,2000,2023-11-01,"no median",NA,NA,NA,NA,40.3146299871842,-121.068108540876
2058,36,2000,2023-10-01,"no median",NA,NA,NA,NA,40.3146774489052,-121.063203114132
416,36,2000,2023-10-01,"no median",NA,NA,NA,NA,40.3147151385928,-121.059319684156
3170,36,2000,2023-10-01,"no median",NA,NA,NA,NA,40.3147326987551,-121.058315931935
452,36,2000,2023-10-01,"no median",NA,NA,NA,NA,40.3135786347462,-121.054069342226
571,36,2000,2023-10-01,"no median",NA,NA,NA,NA,40.3130415290434,-121.053435570195
415,36,2100,2023-11-01,"no median",NA,NA,NA,NA,40.3132550973449,-121.023046991725
1711,36,2100,2023-11-01,"no median","intersection",NA,NA,"4-way junction, no break in median",40.3136970556747,-121.018358252132
940,36,2100,2023-11-01,"no median",NA,NA,NA,NA,40.3139827720873,-121.014843232129
1856,36,2100,2023-11-01,"no median",NA,NA,NA,NA,40.3139920539901,-121.014672240432
1155,36,2100,2023-11-01,"no median",NA,NA,NA,NA,40.3142569169232,-121.009779682087
1315,36,2200,2023-11-01,"no median",NA,NA,NA,NA,40.314962495323,-120.996623941442
2246,36,2400,2023-11-01,"no median",NA,NA,NA,NA,40.3151311676693,-120.993444461193
3782,36,2400,2023-11-01,"no median",NA,NA,NA,NA,40.3152196231871,-120.991774028049
1789,36,2400,2023-11-01,"no median",NA,NA,"cable",NA,40.3155842650019,-120.985117864098
936,36,2400,2023-11-01,"no median",NA,NA,"cable",NA,40.3159051449065,-120.979315598336
2813,36,2400,2023-11-01,"no median",NA,NA,"cable","one side",40.3173321252774,-120.952835269332
3118,36,2400,2023-11-01,"no median",NA,NA,"cable","one side",40.3173590024161,-120.952336209448
1503,36,2400,2023-11-01,"no median",NA,NA,"cable",NA,40.3175136948012,-120.949375178122
1925,36,2400,2023-11-01,"no median",NA,NA,"cable",NA,40.3175382390985,-120.948905369587
38,36,2400,2023-11-01,"no median",NA,NA,NA,NA,40.3367426714372,-120.926427564181
1027,36,2400,2023-11-01,"no median",NA,NA,"cable",NA,40.3372474528077,-120.925954096304
540,36,2400,2023-11-01,"no median",NA,NA,"cable",NA,40.3390854035686,-120.923529310929
3338,36,2400,2023-11-01,"no median",NA,NA,"cable","one side",40.3480982400418,-120.902408552812
134,36,2400,2023-11-01,"no median",NA,NA,"cable","both sides",40.3510927729132,-120.895350901823
3537,36,2400,2023-11-01,"no median",NA,NA,"cable","one side",40.3536082441252,-120.891951961814
1961,36,2400,2023-11-01,"no median",NA,NA,NA,NA,40.3524074558395,-120.876997553694
1262,36,2400,2023-10-01,"no median",NA,NA,NA,NA,40.3564529517424,-120.870840396567
