nid,condition,username,animal,animal_sig,scientific,animal_wri,animal_cat,animal_gro,confidence,observatio,created_da,time_since,latitude,longitude,salvage,road_type,roadside_f,speed_limi,travel_fre,carcass_po,incorrect_,observer,CROSv1_NID,input_meth,review_sta,verificati,verifica_1,Image,chips_Code,chips_Numb,chips_Date,chips_Crea,chips_Area,chips_Type,chips_Stre,chips_Loca,chips_Lati,chips_Long,chips_Mark,chips_Anim,chips_Conf,chips_Nu_1,chips_Age,chips_Casc,chips_An_1,chips_Driv,chips_Nu_2,chips_Attr,chips_Note,chips_Deta,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LI_1,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,bldg_dist,nhd_dist,11_dist,21222324_dist,222324_dist,31_dist,414243_dist,52_dist,71_dist,8182_dist,9095_dist,119095_dist
143270,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,7/10/2020 16:25,23:00.0,NA,40.857884,-121.539744,No,NA,NA,NA,NA,NA,NA,NA,7723993,Bulk Upload CSV,not reviewed,not verified,2.02007E+14,NA,2.02007E+14,109,25:00.0,10:00.0,Redding,Trfc Collision-No Inj,Sr89 / Volcano Ln,JSO,40.857884,-121.539744,x,Mule (or Black tailed) Deer,NA,0,NA,NA,Unknown fate,NA,0,NA,NA,"Detail Information
7:21 PM 20 [35] 1039 PERFORMANCE TOW // QUICKLY DROPPING OFF BMW IN JOHNSON PARK
7:19 PM 19 [34] PERFORMANCE TOW ADV'D THEY ARE ALMOST TO JOHNSON PARK W/THE BMW AND WILL BE BACK TO THIS 1020 PRETTY SOON
7:18 PM 18 [32] [Notification] [",2016,6,SHS_089_P,89,NA,0,0,3,2,99999,1,0,1,0,2,1,1,2,2,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1600,146,182,1.278,1.593,14,56,81,NA,2,0,NA,0.234,0,NA,NA,1,SPX16X295482,1.707,6_SHS_089_P,105+09026,P1.11,CA-89,NA,Cassel Rd,United States,California,Shasta,96040,Northbound,40.752619,-121.489776,40.877584,-121.560824,9.827709369,0.001592571,Dec-23,no median,intersection,NA,cable,"t-junction, no break in median",95,552,1984,0,0,1544,42,150,30,85,706,706
216690,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,12/18/2021 3:14,23:00.0,NA,40.862019,-121.738348,No,NA,NA,NA,NA,road shoulder,NA,NA,9883142,Bulk Upload CSV,not reviewed,not verified,2.02112E+14,NA,2.02112E+14,64,14:00.0,51:00.0,Redding,Live or Dead Animal,6980 MM299 E SHA 69.80,NA,40.862019,-121.738348,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,Injury,NA,0,NA,NA,"Detail Information
11:14 AM 2 [3] NEG 1125
11:14 AM 1 [1] INJ DEER
Unit Information
11:32 AM 2 Unit Enroute
11:32 AM 1 Unit Assigned
",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2900,312,106,NA,NA,NA,NA,108,NA,2,0,NA,0.173,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.001737524,Aug-24,no median,NA,NA,thrie beam,one side,680,95,825,0,0,2347,30,150,1127,811,964,825
150841,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,5/2/2020 13:21,42:00.0,NA,40.865065,-121.825274,No,NA,NA,NA,NA,NA,NA,NA,7482776,Bulk Upload CSV,not reviewed,not verified,2.02005E+14,NA,2.02005E+14,52,21:00.0,15:00.0,Redding,Animal Hazard,6464 Mm299 E Sha 64.60,EB,40.865065,-121.825274,x,Mule (or Black tailed) Deer,NA,0,NA,NA,Unknown fate,NA,0,NA,NA,"Detail Information
1:22 PM 2 [3] IN THE EB LN
1:21 PM 1 [2] 1144 1125 DEER
Unit Information
1:23 PM 3 Unit Assigned
1:23 PM 2 Unit Enroute
2:05 PM 1 Unit At Scene
",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2900,312,106,NA,NA,NA,NA,39,NA,2,0,NA,0.119,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.001800904,Aug-24,no median,NA,NA,NA,NA,1148,210,6066,0,95,6679,30,30,242,2797,234,234
68564,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,4/29/2016 13:37,41:00.0,NA,40.866289,-120.460605,No,NA,NA,NA,NA,road surface,NA,NA,1599007,Bulk Upload CSV,not reviewed,not verified,2.01604E+14,NA,2.01604E+14,53,37:00.0,15:00.0,Alturas,Traffic Hazard,Termo Community Of,HWY 395 JSO TERMO,40.866289,-120.460605,x,Mule (or Black tailed) Deer,NA,1,NA,road surface,Injury,NA,0,NA,NA,"Detail Information
8:48 PM 3 [5] 60-25 ENRT FRM 395 JNO LYNETTA LN
8:45 PM 2 [3] R/P IN BIG RIG THAT HIT THE DEER - DOES NOT NEED REPT
8:44 PM 1 [2] INJ DEER IN SB LANE
Unit Information
8:48 PM 2 Unit Assigned
8:48 PM 1 Unit Enroute
",2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,880,331,308,NA,NA,NA,NA,89,NA,2,7.5,NA,0.091,0,NA,NA,0,NA,0,6_SHS_395_P,105+07528,P1.11,US-395,NA,CA-299/12th St/N Main St,United States,California,Modoc,96101,Northbound,40.866294,-120.460618,41.494524,-120.542586,45.66814631,0.000224617,Nov-23,no median,intersection,NA,cable,"t-junction, no break in median",67,573,6814,0,0,7599,4135,42,1959,2475,1412,1412
204137,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,6/17/2023 13:24,57:00.0,NA,40.866641,-121.547723,No,NA,NA,NA,NA,road shoulder,NA,NA,12168364,Bulk Upload CSV,not reviewed,not verified,2.02306E+14,NA,2.02306E+14,155,24:00.0,04:00.0,Redding,Trfc Collision-No Inj,19697 Sr89,IFO X CINDER COVE DR,40.866641,-121.547723,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,"Fatality, result of collision",NA,1,"Collision, Vehicle not driveable",NA,"Detail Information
8:34 PM 6 [14] RP NOT REQ CHP // WILL CONTINUE ON HIS WAY ONCE TOW IS 97
8:34 PM 5 [13] 1039 RP
8:32 PM 4 [12] [Notification] [CHP]-1039 3A // CALL # 41106 // PERFOMANCE TOW
8:25 PM 3 [5] DEER 1144 // NEG 1125
8:25 PM 2 [4] RHS
8:24 PM",2016,6,SHS_089_P,89,NA,0,0,3,2,99999,1,0,1,0,2,1,1,2,2,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1600,146,182,1.278,1.593,14,56,80,NA,2,0.3,NA,0.262,0,NA,NA,1,SPX16X295482,1.707,6_SHS_089_P,105+09026,P1.11,CA-89,NA,Cassel Rd,United States,California,Shasta,96040,Northbound,40.752619,-121.489776,40.877584,-121.560824,9.827709369,0.00159257,Dec-23,gravel,NA,NA,NA,NA,323,323,902,0,30,755,30,95,60,360,331,331
214886,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,6/27/2021 11:23,21:00.0,NA,40.872915,-121.697561,No,NA,NA,NA,NA,road surface,NA,NA,9096750,Bulk Upload CSV,not reviewed,not verified,2.02106E+14,NA,2.02106E+14,157,23:00.0,02:00.0,Redding,Trfc Collision-No Inj,Sr299 / Tamarack Rd,NA,40.872915,-121.697561,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,"Fatality, result of collision",NA,1,"Collision, Vehicle driveable",NA,"Detail Information
6:24 PM 3 [6] VEH IS DRIVEABLE
6:24 PM 2 [3] DEER 1125/ INJURIED
6:24 PM 1 [2] VEH VS DEER
Unit Information
6:49 PM 2 Unit At Scene
6:26 PM 1 Unit Assigned
",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2700,312,106,NA,NA,NA,NA,74,NA,2,1.4,NA,0.284,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.001528401,Aug-24,no median,intersection,NA,tall fence,4-way,30,67,458,0,0,300,150,67,134,362,42,42
73918,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,1/31/2017 10:28,58:00.0,NA,40.875905,-123.537226,No,NA,NA,NA,NA,road surface,NA,NA,2728478,Bulk Upload CSV,not reviewed,not verified,2.01701E+14,NA,2.01701E+14,144,28:00.0,30:00.0,Trinity River,Traffic Hazard,450 Mm299,EB LN IN HAWKINS BAR AREA,40.875905,-123.537226,x,Mule (or Black tailed) Deer,NA,1,adult,road surface,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
7:48 PM 9 [13] 1039 HCC -THEY WILL PRINT AND MAKE NOTIFICATION TO DIST 1 IN THE MORNING
7:47 PM 8 [12] 1022 LN 10 // ACCIDENTALLY NOTIFIED DIST 2
 NOT THEIR DEER
7:44 PM 7 [10] 1039 CT
7:43 PM 6 [9] C90-024 RDWY CLR-1144 DEER ON SOUTH",2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2700,470,418,NA,NA,NA,NA,90,NA,2,0,NA,0.096,0,3/1/2012 0:00,NA,0,NA,0,6_SHS_299_P,105-08854,P1.11,CA-299,NA,Denny Rd,United States,California,Trinity,95563,Eastbound,40.939381,-123.6315,40.869995,-123.522613,9.548241548,0.001663078,Sep-24,no median,pull-out,NA,NA,NA,242,124,150,0,0,402,30,210,362,7778,1075,150
144965,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,10/16/2020 19:09,28:00.0,NA,40.877579,-121.560811,No,NA,NA,NA,NA,NA,NA,NA,8087494,Bulk Upload CSV,not reviewed,not verified,2.0201E+14,NA,2.0201E+14,137,09:00.0,30:00.0,Redding,Trfc Collision-No Inj,Sr89 / Cassel Rd,SB JNO,40.877579,-121.560811,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,Unknown fate,NA,1,"Collision, Vehicle not driveable",NA,"Detail Information
7:46 PM 5 [19] PER PERFORMANCE TOW THEY ARE OO THE AREA RIGHT NOW
7:11 PM 4 [8] RP WILL CONTACT HER OWN 1185
7:10 PM 3 [5] DEER IS ALIVE AND NEG 1125
7:09 PM 2 [4] ON THE RHS
 CLOSE TO THE FOG LINE
7:09 PM 1 [2] VEH VS DEER
Unit Inform",2016,6,SHS_089_P,89,NA,0,0,3,2,99999,1,0,1,0,2,1,1,2,2,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1600,146,182,1.278,1.593,14,56,87,NA,2,0.2,NA,0.233,0,NA,NA,1,SPX16X295484,1.707,6_SHS_089_P,105+09026,P1.11,CA-89,NA,Cassel Rd,United States,California,Shasta,96040,Northbound,40.752619,-121.489776,40.877584,-121.560824,9.827709369,0.000681611,Dec-23,no median,NA,NA,cable,T,443,201,900,0,0,1106,361,402,153,30,95,95
65903,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,10/8/2015 16:30,36:00.0,NA,40.878725,-122.378141,No,NA,NA,NA,NA,NA,NA,NA,824906,Bulk Upload CSV,not reviewed,not verified,2.0151E+14,NA,2.0151E+14,198,30:00.0,30:00.0,Redding,Animal Hazard,4000 Mm5,NB 27 MILES SOUTH OF DUNSMUIR,40.878725,-122.378141,x,Mule (or Black tailed) Deer,NA,0,NA,NA,Injury,NA,0,NA,NA,"Detail Information
11:39 PM 6 [10] 1039 SHASCOM / WILL SEE IF DEPUTY CAN CHK
11:37 PM 5 [9] LE: RP DID NOT HIT THE DEER / ADVISED THAT ANOTHER VEH HAD PROBABLY HIT THE DEER AND THE DEER WAS INJURED
11:35 PM 4 [6] 1125 IN THE FAST LANE
11:35 PM 3 [4] RP D",2016,6,SHS_005_P,5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,20400,5149,775,3.029,0.456,12,50,117,NA,2,8.7,NA,0.108,0,NA,NA,0,NA,0,6_SHS_005_P,105+05396,P1.3,I-5,NA,Antlers Rd/Lakeshore Dr/Exit 70,United States,California,Shasta,96051,Northbound,40.8566376,-122.344879,40.889335,-122.383399,3.274333126,0.001571836,Jul-24,concrete,pull-out,NA,thrie beam,one side,819,162,636,0,0,134,42,30,108,782,153,153
62682,Dead,pnmaurer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,10/14/2019 5:00,33:00.0,about one week,40.87906585,-122.3798035,No,interstate,concrete median barrier,65 mph,quarterly,center-divide / median,NA,Peter Maurer,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_005_S,5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,20400,5149,775,3.029,0.456,12,50,144,NA,2,4.6,NA,0.058,0,NA,NA,0,NA,0,6_SHS_005_S,105-05395,P1.3,I-5,NA,Salt Creek Rd/Exit 698,United States,California,Shasta,96051,Southbound,40.8891304,-122.3837166,40.8585404,-122.3475086,3.072834938,0.001607441,Nov-23,no median,NA,NA,NA,NOT ON freeway,713,85,469,0,0,67,67,42,212,932,134,134
69498,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,6/19/2016 6:27,05:00.0,NA,40.88145,-121.67198,No,NA,NA,NA,NA,road surface,NA,NA,1789265,Bulk Upload CSV,not reviewed,not verified,2.01606E+14,NA,2.01606E+14,80,27:00.0,45:00.0,Redding,Traffic Hazard,Sr299 / Tamarack Ave,WB 1 M W/O TAMARACK,40.88145,-121.67198,x,Mule (or Black tailed) Deer,NA,1,NA,road surface,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
1:49 PM 2 [2] B37-604 FROM SR299 AT BIG BEND RD
1:28 PM 1 [1] DEAD DEER IN THE MIDDLE OF THE WB LN
Unit Information
1:49 PM 1 Unit Assigned
",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,8400,304,102,NA,NA,NA,NA,88,NA,2,48.5,NA,0.222,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.000271317,Aug-24,no median,intersection,NA,short fence,"T-junction, no break in median",60,201,2269,0,0,418,201,90,190,1033,295,295
28705,Dead,pnmaurer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,4/24/2015 6:45,45:00.0,about one week,40.883428,-122.382851,NA,interstate,NA,65 mph,monthly,NA,NA,Peter Maurer,46726,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_005_P,5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,20400,5149,775,3.029,0.456,12,50,155,NA,2,8.2,NA,0.167,0,NA,NA,0,NA,0,6_SHS_005_P,105+05396,P1.3,I-5,NA,Antlers Rd/Lakeshore Dr/Exit 70,United States,California,Shasta,96051,Northbound,40.8566376,-122.344879,40.889335,-122.383399,3.274333126,0.001351779,Jan-24,concrete,NA,NA,thrie beam,both sides,216,60,277,0,0,124,60,85,242,1032,127,127
137909,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/17/2019 20:32,11:00.0,NA,40.891696,-122.38317,No,NA,NA,NA,NA,center-divide / median,NA,NA,6867098,Bulk Upload CSV,not reviewed,not verified,2.01911E+14,NA,2.01911E+14,105,32:00.0,15:00.0,Redding,Trfc Collision-Minor Inj,0 I5 N,NB SO ANTLERS,40.891696,-122.38317,x,Mule (or Black tailed) Deer,100% certain,1,NA,center-divide / median,"Fatality, result of collision",Minor injury,1,Collision,NA,"Detail Information
8:34 PM 3 [6] [Notification] [CHP]-Problem changed from STOP to 1181-Trfc Collision-Minor Inj by CHP
8:32 PM 2 [3] 37-56B RDWY CLR/ DEER IN CD FOR DOT/ TAKING 1110
8:32 PM 1 [2] VEH VS DEER
Unit Information
8:32 PM 3 Unit Assigned
8:32",2016,6,SHS_005_P,5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,20400,5149,775,3.029,0.456,12,50,165,NA,2,21.9,NA,0.135,0,NA,NA,0,NA,0,6_SHS_005_P,105P05396,P1.3,I-5,NA,Antlers Rd/Lakeshore Dr/Exit 70,United States,California,Shasta,96051,Northbound,40.889335,-122.383399,40.8965124,-122.3829062,0.496518925,0.000354884,Jul-24,"vegetative, thrie beam",grass,10-20 meters,thrie beam,one side,42,192,792,0,0,769,120,180,127,847,738,738
154831,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,7/2/2022 3:22,52:00.0,NA,40.892954,-123.58035,No,NA,NA,NA,NA,road shoulder,NA,NA,10674951,Bulk Upload CSV,not reviewed,not verified,2.02207E+14,NA,2.02207E+14,49,22:00.0,15:00.0,Trinity River,Trfc Collision-No Inj,Sr299 / Madrone St,299 JEO 2060 SR299,40.892954,-123.58035,x,Mule (or Black tailed) Deer,100% certain,1,NA,road shoulder,"Fatality, result of collision",NA,1,"Collision, Vehicle not driveable",NA,"Detail Information
11:20 AM 5 [12] A16-071 SOLO VEH 1182 // NEG 180 // 1110 TAKEN
10:26 AM 4 [7] RP WILL GET 1185 THROUGH INSURANCE
10:25 AM 3 [6] 1144 DEER IS ON THE WEST SIDE OF THE BRIDGE NEAR THE COUNTY LINE BETWEEN HUMBOLDT AND TRINITY
10:24 AM 2 [3",2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3300,470,418,NA,NA,NA,NA,60,NA,2,0,NA,0.082,0,3/1/2012 0:00,NA,0,NA,0,6_SHS_299_P,105-08854,P1.11,CA-299,NA,Denny Rd,United States,California,Trinity,95563,Eastbound,40.939381,-123.6315,40.869995,-123.522613,9.548241548,0.000981022,Sep-24,no median,NA,NA,NA,NA,60,150,150,0,0,216,30,60,162,3753,150,150
75638,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,6/23/2017 12:34,41:00.0,NA,40.896452,-122.382884,No,NA,NA,NA,NA,road surface,NA,NA,3302256,Bulk Upload CSV,not reviewed,not verified,2.01706E+14,NA,2.02E+14,196,34:00.0,15:00.0,Redding,Trfc Collision-No Inj,I5 N / Lakeshore Dr Onr,SB JNO 1/10 MILE,40.896452,-122.382884,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,Injury,NA,0,Collision,NA,"Detail Information
7:57 PM 9 [24] C37-056C 97 W/ BEAR IN CD
7:52 PM 8 [22] NEG 1125
7:51 PM 7 [21] SEMI VS DEER
7:51 PM 6 [20] [Notification] [CHP]-Problem changed from 1125-Traffic Hazard to 1182-Trfc Collision-No Inj by CHP
7:50 PM 5 [17] [Notification",2016,6,SHS_005_P,5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,20400,5149,775,3.029,0.456,12,50,151,NA,2,2.1,NA,0.286,0,NA,NA,0,NA,0,6_SHS_005_P,105P05396,P1.3,I-5,NA,Antlers Rd/Lakeshore Dr/Exit 70,United States,California,Shasta,96051,Northbound,40.889335,-122.383399,40.8965124,-122.3829062,0.496518925,0.000179873,Nov-18,vegetative,grass,<10 meters,thrie beam,one side,216,85,1087,0,0,834,30,60,351,309,876,876
64048,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,5/24/2015 14:30,51:00.0,NA,40.898055,-120.750896,No,NA,NA,NA,NA,NA,NA,NA,370330,Bulk Upload CSV,not reviewed,not verified,2.01505E+14,NA,2.01505E+14,61,30:00.0,00:00.0,Susanville,Trfc Collision-No Inj,4300 Mm139,139 JSO TERMO GRASSHOPPER MM 43.00,40.898055,-120.750896,x,Mule (or Black tailed) Deer,NA,0,NA,NA,Unknown fate,No injury,0,"Collision, Vehicle not driveable",NA,"Detail Information
10:32 PM 11 [20] C38-012 1097
9:38 PM 10 [18] 38-12 FRM GOAT FIRE
9:35 PM 9 [15] 1039 SVL TOW
 ADV THEY REC'VD CALL APROX 5 AGO
 AND DRVR WILL BE ENRT MOMENTARILY
9:34 PM 8 [13] RP VEH WILL BE LEAVING THEY ARE DECLINING 1110
9:33 PM 7",2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,174,NA,2,54.2,NA,0.267,0,NA,NA,1,SPX16X303129,8.701,6_SHS_139_P,105+09009,P1.11,CA-139,NA,Termo Grasshopper Rd,United States,California,Lassen,96132,Northbound,40.766162,-120.725097,40.908418,-120.747093,10.38755221,0.001591354,Apr-21,no median,NA,NA,cable,one side,2430,450,6449,0,67,1928,659,30,153,2477,446,446
146464,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,1/9/2020 19:19,31:00.0,NA,40.902307,-121.64143,No,NA,NA,NA,NA,road surface,NA,NA,7090708,Bulk Upload CSV,not reviewed,not verified,2.02001E+14,NA,2.02001E+14,104,19:00.0,45:00.0,Redding,Animal Hazard,7700 Mm299 E Sha 77.00,EB,40.902307,-121.64143,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,"Fatality, result of collision",NA,0,NA,NA,"Detail Information
7:20 PM 1 [1] 1144 DEER IN THE EB LN
Unit Information
7:22 PM 1 Unit Assigned
",2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5500,436,180,NA,NA,NA,NA,97,NA,2,0.3,NA,0.292,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.00160544,Aug-24,no median,NA,NA,short fence,one side,60,234,408,0,0,30,42,30,255,726,300,300
47255,Dead,cdillingham,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,10/2/2016 3:30,22:00.0,about one week,40.905064,-120.748805,NA,NA,NA,NA,annually,NA,NA,Colin Dillingham,68521,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,150,NA,2,33.2,NA,0.27,0,NA,NA,1,SPX16X303129,8.701,6_SHS_139_P,105+09009,P1.11,CA-139,NA,Termo Grasshopper Rd,United States,California,Lassen,96132,Northbound,40.766162,-120.725097,40.908418,-120.747093,10.38755221,0.001591355,Nov-23,no median,NA,NA,NA,NA,2081,330,7178,0,384,1170,277,30,210,1905,390,390
63675,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,5/2/2015 3:15,41:00.0,NA,40.910873,-122.384916,No,NA,NA,NA,NA,NA,NA,NA,293877,Bulk Upload CSV,not reviewed,not verified,2.01505E+14,NA,2.01505E+14,55,15:00.0,45:00.0,Redding,Live or Dead Animal,Riverview Dr / I5 N Riverview Dr Ofr,UNDER NB 5 O/CROSS,40.910873,-122.384916,x,Mule (or Black tailed) Deer,NA,0,NA,NA,"Fatality, result of dispatch",NA,0,NA,NA,"Detail Information
11:20 AM 4 [9] IF NEEDS ADD'L UNIT FOR TRF BREAK / 53 CAN RESPOND
11:18 AM 3 [7] 1039 37-S6
11:14 AM 2 [4] A37-056 97 W/ DEER BO LEG WILL NEED TO DISPATCH HIM
10:13 AM 1 [2] DEER NEG 1125
 IN INJURED IN DITCH
Unit Information
11:02 AM",2016,6,SHS_005_P,5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,19500,5092,765,NA,NA,NA,NA,80,NA,2,0.7,NA,0.184,0,NA,NA,0,NA,0,6_SHS_005_P,105P05397,P1.3,I-5,NA,Riverview Dr/Exit 704,United States,California,Shasta,96051,Northbound,40.9065302,-122.3838406,40.9138094,-122.3893874,0.60246268,0.00158376,Oct-23,no median,intersection,NA,NA,NA,150,268,513,0,0,450,42,85,192,937,417,417
